# DDL
CREATE DATABASE air
pm,city=Beijing humidity=87.0,pressure=1017.0,temperature=9.0,wind_direction="NW",wind_speed=4.92,precipitation=0.0,cumulative_precipitation=0.0,pm=7.0 353389
pm,city=Beijing humidity=87.0,pressure=1017.0,temperature=8.0,wind_direction="NW",wind_speed=9.84,precipitation=0.0,cumulative_precipitation=0.0,pm=7.0 353390
pm,city=Beijing humidity=75.0,pressure=1017.0,temperature=8.0,wind_direction="NW",wind_speed=14.76,precipitation=0.0,cumulative_precipitation=0.0,pm=10.0 353391
pm,city=Beijing humidity=75.0,pressure=1017.0,temperature=8.0,wind_direction="NE",wind_speed=4.02,precipitation=0.0,cumulative_precipitation=0.0,pm=8.0 353392
pm,city=Beijing humidity=75.0,pressure=1017.0,temperature=7.0,wind_direction="NW",wind_speed=3.13,precipitation=0.0,cumulative_precipitation=0.0,pm=5.0 353393
pm,city=Beijing humidity=60.0,pressure=1016.0,temperature=7.0,wind_direction="NW",wind_speed=8.94,precipitation=0.0,cumulative_precipitation=0.0,pm=9.0 353394
pm,city=Beijing humidity=45.0,pressure=1016.0,temperature=8.0,wind_direction="NW",wind_speed=14.75,precipitation=0.0,cumulative_precipitation=0.0,pm=20.0 353395
pm,city=Beijing humidity=42.0,pressure=1016.0,temperature=7.0,wind_direction="NW",wind_speed=19.67,precipitation=0.0,cumulative_precipitation=0.0,pm=8.0 353396
pm,city=Beijing humidity=38.0,pressure=1016.0,temperature=6.0,wind_direction="NW",wind_speed=25.48,precipitation=0.0,cumulative_precipitation=0.0,pm=7.0 353397
pm,city=Beijing humidity=38.0,pressure=1016.0,temperature=6.0,wind_direction="NW",wind_speed=31.29,precipitation=0.0,cumulative_precipitation=0.0,pm=6.0 353398
pm,city=Beijing humidity=31.0,pressure=1015.0,temperature=8.0,wind_direction="NW",wind_speed=37.1,precipitation=0.0,cumulative_precipitation=0.0,pm=16.0 353399
pm,city=Beijing humidity=29.0,pressure=1015.0,temperature=10.0,wind_direction="NW",wind_speed=42.02,precipitation=0.0,cumulative_precipitation=0.0,pm=10.0 353400
pm,city=Beijing humidity=27.0,pressure=1015.0,temperature=10.0,wind_direction="NW",wind_speed=46.94,precipitation=0.0,cumulative_precipitation=0.0,pm=11.0 353401
pm,city=Beijing humidity=21.0,pressure=1014.0,temperature=11.0,wind_direction="NW",wind_speed=50.07,precipitation=0.0,cumulative_precipitation=0.0,pm=11.0 353402
pm,city=Beijing humidity=25.0,pressure=1013.0,temperature=12.0,wind_direction="cv",wind_speed=1.79,precipitation=0.0,cumulative_precipitation=0.0,pm=18.0 353403
pm,city=Beijing humidity=25.0,pressure=1011.0,temperature=12.0,wind_direction="SE",wind_speed=3.13,precipitation=0.0,cumulative_precipitation=0.0,pm=26.0 353404
pm,city=Beijing humidity=27.0,pressure=1011.0,temperature=11.0,wind_direction="SE",wind_speed=6.26,precipitation=0.0,cumulative_precipitation=0.0,pm=25.0 353405
pm,city=Beijing humidity=23.0,pressure=1010.0,temperature=12.0,wind_direction="SE",wind_speed=11.18,precipitation=0.0,cumulative_precipitation=0.0,pm=20.0 353406
pm,city=Beijing humidity=24.0,pressure=1010.0,temperature=13.0,wind_direction="SE",wind_speed=16.1,precipitation=0.0,cumulative_precipitation=0.0,pm=24.0 353407
pm,city=Beijing humidity=32.0,pressure=1011.0,temperature=12.0,wind_direction="SE",wind_speed=24.15,precipitation=0.0,cumulative_precipitation=0.0,pm=15.0 353408
pm,city=Beijing humidity=56.0,pressure=1012.0,temperature=7.0,wind_direction="NW",wind_speed=11.18,precipitation=0.0,cumulative_precipitation=0.0,pm=10.0 353409
pm,city=Beijing humidity=49.0,pressure=1011.0,temperature=8.0,wind_direction="NW",wind_speed=19.23,precipitation=0.0,cumulative_precipitation=0.0,pm=10.0 353410
pm,city=Beijing humidity=42.0,pressure=1012.0,temperature=8.0,wind_direction="NW",wind_speed=27.28,precipitation=0.0,cumulative_precipitation=0.0,pm=14.0 353411
pm,city=Beijing humidity=39.0,pressure=1012.0,temperature=8.0,wind_direction="NW",wind_speed=34.43,precipitation=0.0,cumulative_precipitation=0.0,pm=11.0 353412
pm,city=Beijing humidity=28.0,pressure=1013.0,temperature=8.0,wind_direction="NW",wind_speed=42.48,precipitation=0.0,cumulative_precipitation=0.0,pm=11.0 353413
pm,city=Beijing humidity=26.0,pressure=1013.0,temperature=7.0,wind_direction="NW",wind_speed=51.42,precipitation=0.0,cumulative_precipitation=0.0,pm=16.0 353414
pm,city=Beijing humidity=26.0,pressure=1013.0,temperature=7.0,wind_direction="NW",wind_speed=61.25,precipitation=0.0,cumulative_precipitation=0.0,pm=13.0 353415
pm,city=Beijing humidity=26.0,pressure=1013.0,temperature=6.0,wind_direction="NW",wind_speed=71.08,precipitation=0.0,cumulative_precipitation=0.0,pm=16.0 353416
pm,city=Beijing humidity=20.0,pressure=1012.0,temperature=6.0,wind_direction="NW",wind_speed=82.26,precipitation=0.0,cumulative_precipitation=0.0,pm=15.0 353417
pm,city=Beijing humidity=23.0,pressure=1011.0,temperature=5.0,wind_direction="NW",wind_speed=90.31,precipitation=0.0,cumulative_precipitation=0.0,pm=17.0 353418
pm,city=Beijing humidity=23.0,pressure=1011.0,temperature=5.0,wind_direction="NW",wind_speed=95.23,precipitation=0.0,cumulative_precipitation=0.0,pm=18.0 353419
pm,city=Beijing humidity=27.0,pressure=1011.0,temperature=4.0,wind_direction="NW",wind_speed=98.36,precipitation=0.0,cumulative_precipitation=0.0,pm=22.0 353420
pm,city=Beijing humidity=32.0,pressure=1010.0,temperature=3.0,wind_direction="NW",wind_speed=100.15,precipitation=0.0,cumulative_precipitation=0.0,pm=19.0 353421
pm,city=Beijing humidity=27.0,pressure=1010.0,temperature=4.0,wind_direction="NW",wind_speed=104.17,precipitation=0.0,cumulative_precipitation=0.0,pm=22.0 353422
pm,city=Beijing humidity=26.0,pressure=1010.0,temperature=6.0,wind_direction="NW",wind_speed=109.98,precipitation=0.0,cumulative_precipitation=0.0,pm=27.0 353423
pm,city=Beijing humidity=24.0,pressure=1010.0,temperature=7.0,wind_direction="NW",wind_speed=114.9,precipitation=0.0,cumulative_precipitation=0.0,pm=31.0 353424
pm,city=Beijing humidity=24.0,pressure=1009.0,temperature=8.0,wind_direction="NW",wind_speed=119.82,precipitation=0.0,cumulative_precipitation=0.0,pm=42.0 353425
pm,city=Beijing humidity=25.0,pressure=1009.0,temperature=10.0,wind_direction="NW",wind_speed=123.84,precipitation=0.0,cumulative_precipitation=0.0,pm=46.0 353426
pm,city=Beijing humidity=23.0,pressure=1008.0,temperature=11.0,wind_direction="NW",wind_speed=129.65,precipitation=0.0,cumulative_precipitation=0.0,pm=50.0 353427
pm,city=Beijing humidity=23.0,pressure=1008.0,temperature=12.0,wind_direction="NW",wind_speed=136.8,precipitation=0.0,cumulative_precipitation=0.0,pm=45.0 353428
pm,city=Beijing humidity=23.0,pressure=1007.0,temperature=12.0,wind_direction="NW",wind_speed=140.82,precipitation=0.0,cumulative_precipitation=0.0,pm=47.0 353429
pm,city=Beijing humidity=26.0,pressure=1006.0,temperature=13.0,wind_direction="NW",wind_speed=146.63,precipitation=0.0,cumulative_precipitation=0.0,pm=30.0 353430
pm,city=Beijing humidity=24.0,pressure=1007.0,temperature=13.0,wind_direction="NW",wind_speed=155.57,precipitation=0.0,cumulative_precipitation=0.0,pm=31.0 353431
pm,city=Beijing humidity=20.0,pressure=1006.0,temperature=13.0,wind_direction="NW",wind_speed=164.51,precipitation=0.0,cumulative_precipitation=0.0,pm=16.0 353432
pm,city=Beijing humidity=22.0,pressure=1007.0,temperature=12.0,wind_direction="NW",wind_speed=172.56,precipitation=0.0,cumulative_precipitation=0.0,pm=14.0 353433
pm,city=Beijing humidity=18.0,pressure=1007.0,temperature=12.0,wind_direction="NW",wind_speed=180.61,precipitation=0.0,cumulative_precipitation=0.0,pm=17.0 353434
pm,city=Beijing humidity=18.0,pressure=1008.0,temperature=11.0,wind_direction="NW",wind_speed=187.76,precipitation=0.0,cumulative_precipitation=0.0,pm=15.0 353435
pm,city=Beijing humidity=23.0,pressure=1010.0,temperature=10.0,wind_direction="NW",wind_speed=193.57,precipitation=0.0,cumulative_precipitation=0.0,pm=14.0 353436
pm,city=Beijing humidity=24.0,pressure=1011.0,temperature=9.0,wind_direction="NW",wind_speed=199.38,precipitation=0.0,cumulative_precipitation=0.0,pm=14.0 353437
pm,city=Beijing humidity=24.0,pressure=1011.0,temperature=9.0,wind_direction="NW",wind_speed=204.3,precipitation=0.0,cumulative_precipitation=0.0,pm=11.0 353438
pm,city=Beijing humidity=24.0,pressure=1011.0,temperature=8.0,wind_direction="NW",wind_speed=211.45,precipitation=0.0,cumulative_precipitation=0.0,pm=24.0 353439
pm,city=Beijing humidity=24.0,pressure=1012.0,temperature=8.0,wind_direction="NW",wind_speed=217.26,precipitation=0.0,cumulative_precipitation=0.0,pm=27.0 353440
pm,city=Beijing humidity=33.0,pressure=1012.0,temperature=7.0,wind_direction="NW",wind_speed=225.31,precipitation=0.0,cumulative_precipitation=0.0,pm=15.0 353441
pm,city=Beijing humidity=41.0,pressure=1011.0,temperature=6.0,wind_direction="NW",wind_speed=231.12,precipitation=0.0,cumulative_precipitation=0.0,pm=13.0 353442
pm,city=Beijing humidity=35.0,pressure=1011.0,temperature=6.0,wind_direction="NW",wind_speed=239.17,precipitation=0.0,cumulative_precipitation=0.0,pm=11.0 353443
pm,city=Beijing humidity=30.0,pressure=1011.0,temperature=6.0,wind_direction="NW",wind_speed=246.32,precipitation=0.0,cumulative_precipitation=0.0,pm=11.0 353444
pm,city=Beijing humidity=30.0,pressure=1011.0,temperature=6.0,wind_direction="NW",wind_speed=254.37,precipitation=0.0,cumulative_precipitation=0.0,pm=13.0 353445
pm,city=Beijing humidity=30.0,pressure=1012.0,temperature=6.0,wind_direction="NW",wind_speed=259.29,precipitation=0.0,cumulative_precipitation=0.0,pm=13.0 353446
pm,city=Beijing humidity=26.0,pressure=1013.0,temperature=7.0,wind_direction="NW",wind_speed=266.44,precipitation=0.0,cumulative_precipitation=0.0,pm=14.0 353447
pm,city=Beijing humidity=23.0,pressure=1014.0,temperature=9.0,wind_direction="NW",wind_speed=273.59,precipitation=0.0,cumulative_precipitation=0.0,pm=15.0 353448
pm,city=Beijing humidity=21.0,pressure=1014.0,temperature=10.0,wind_direction="NW",wind_speed=281.64,precipitation=0.0,cumulative_precipitation=0.0,pm=14.0 353449
pm,city=Beijing humidity=20.0,pressure=1014.0,temperature=11.0,wind_direction="NW",wind_speed=292.82,precipitation=0.0,cumulative_precipitation=0.0,pm=19.0 353450
pm,city=Beijing humidity=17.0,pressure=1014.0,temperature=13.0,wind_direction="NW",wind_speed=304.0,precipitation=0.0,cumulative_precipitation=0.0,pm=14.0 353451
pm,city=Beijing humidity=17.0,pressure=1014.0,temperature=13.0,wind_direction="NW",wind_speed=315.18,precipitation=0.0,cumulative_precipitation=0.0,pm=13.0 353452
pm,city=Beijing humidity=17.0,pressure=1013.0,temperature=14.0,wind_direction="NW",wind_speed=328.14,precipitation=0.0,cumulative_precipitation=0.0,pm=15.0 353453
pm,city=Beijing humidity=15.0,pressure=1012.0,temperature=15.0,wind_direction="NW",wind_speed=342.0,precipitation=0.0,cumulative_precipitation=0.0,pm=11.0 353454
pm,city=Beijing humidity=15.0,pressure=1012.0,temperature=15.0,wind_direction="NW",wind_speed=355.86,precipitation=0.0,cumulative_precipitation=0.0,pm=20.0 353455
pm,city=Beijing humidity=16.0,pressure=1012.0,temperature=15.0,wind_direction="NW",wind_speed=368.82,precipitation=0.0,cumulative_precipitation=0.0,pm=16.0 353456
pm,city=Beijing humidity=17.0,pressure=1012.0,temperature=14.0,wind_direction="NW",wind_speed=380.0,precipitation=0.0,cumulative_precipitation=0.0,pm=14.0 353457
pm,city=Beijing humidity=17.0,pressure=1012.0,temperature=14.0,wind_direction="NW",wind_speed=389.83,precipitation=0.0,cumulative_precipitation=0.0,pm=17.0 353458
pm,city=Beijing humidity=19.0,pressure=1012.0,temperature=13.0,wind_direction="NW",wind_speed=398.77,precipitation=0.0,cumulative_precipitation=0.0,pm=16.0 353459
pm,city=Beijing humidity=23.0,pressure=1013.0,temperature=12.0,wind_direction="NW",wind_speed=410.84,precipitation=0.0,cumulative_precipitation=0.0,pm=15.0 353460
pm,city=Beijing humidity=27.0,pressure=1014.0,temperature=11.0,wind_direction="NW",wind_speed=417.99,precipitation=0.0,cumulative_precipitation=0.0,pm=38.0 353461
pm,city=Beijing humidity=27.0,pressure=1014.0,temperature=11.0,wind_direction="NW",wind_speed=426.04,precipitation=0.0,cumulative_precipitation=0.0,pm=15.0 353462
pm,city=Beijing humidity=29.0,pressure=1013.0,temperature=10.0,wind_direction="NW",wind_speed=431.85,precipitation=0.0,cumulative_precipitation=0.0,pm=18.0 353463
pm,city=Beijing humidity=29.0,pressure=1013.0,temperature=10.0,wind_direction="NW",wind_speed=434.98,precipitation=0.0,cumulative_precipitation=0.0,pm=16.0 353464
pm,city=Beijing humidity=45.0,pressure=1012.0,temperature=7.0,wind_direction="SE",wind_speed=1.79,precipitation=0.0,cumulative_precipitation=0.0,pm=19.0 353465
pm,city=Beijing humidity=42.0,pressure=1012.0,temperature=7.0,wind_direction="NW",wind_speed=1.79,precipitation=0.0,cumulative_precipitation=0.0,pm=18.0 353466
pm,city=Beijing humidity=31.0,pressure=1012.0,temperature=9.0,wind_direction="cv",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=20.0 353467
pm,city=Beijing humidity=34.0,pressure=1012.0,temperature=9.0,wind_direction="NW",wind_speed=4.92,precipitation=0.0,cumulative_precipitation=0.0,pm=19.0 353468
pm,city=Beijing humidity=29.0,pressure=1012.0,temperature=10.0,wind_direction="NW",wind_speed=9.84,precipitation=0.0,cumulative_precipitation=0.0,pm=17.0 353469
pm,city=Beijing humidity=34.0,pressure=1012.0,temperature=9.0,wind_direction="NW",wind_speed=12.97,precipitation=0.0,cumulative_precipitation=0.0,pm=21.0 353470
pm,city=Beijing humidity=29.0,pressure=1013.0,temperature=11.0,wind_direction="NW",wind_speed=20.12,precipitation=0.0,cumulative_precipitation=0.0,pm=20.0 353471
pm,city=Beijing humidity=26.0,pressure=1013.0,temperature=13.0,wind_direction="NW",wind_speed=28.17,precipitation=0.0,cumulative_precipitation=0.0,pm=19.0 353472
pm,city=Beijing humidity=24.0,pressure=1013.0,temperature=14.0,wind_direction="NW",wind_speed=38.0,precipitation=0.0,cumulative_precipitation=0.0,pm=17.0 353473
pm,city=Beijing humidity=19.0,pressure=1013.0,temperature=15.0,wind_direction="NW",wind_speed=47.83,precipitation=0.0,cumulative_precipitation=0.0,pm=16.0 353474
pm,city=Beijing humidity=17.0,pressure=1013.0,temperature=17.0,wind_direction="NW",wind_speed=57.66,precipitation=0.0,cumulative_precipitation=0.0,pm=15.0 353475
pm,city=Beijing humidity=15.0,pressure=1013.0,temperature=17.0,wind_direction="NW",wind_speed=67.49,precipitation=0.0,cumulative_precipitation=0.0,pm=17.0 353476
pm,city=Beijing humidity=14.0,pressure=1013.0,temperature=19.0,wind_direction="NW",wind_speed=79.56,precipitation=0.0,cumulative_precipitation=0.0,pm=22.0 353477
pm,city=Beijing humidity=14.0,pressure=1012.0,temperature=19.0,wind_direction="NW",wind_speed=93.42,precipitation=0.0,cumulative_precipitation=0.0,pm=19.0 353478
pm,city=Beijing humidity=14.0,pressure=1012.0,temperature=19.0,wind_direction="NW",wind_speed=107.28,precipitation=0.0,cumulative_precipitation=0.0,pm=17.0 353479
pm,city=Beijing humidity=15.0,pressure=1012.0,temperature=19.0,wind_direction="NW",wind_speed=117.11,precipitation=0.0,cumulative_precipitation=0.0,pm=18.0 353480
pm,city=Beijing humidity=15.0,pressure=1013.0,temperature=19.0,wind_direction="NW",wind_speed=128.29,precipitation=0.0,cumulative_precipitation=0.0,pm=27.0 353481
pm,city=Beijing humidity=15.0,pressure=1013.0,temperature=18.0,wind_direction="NW",wind_speed=139.47,precipitation=0.0,cumulative_precipitation=0.0,pm=22.0 353482
pm,city=Beijing humidity=18.0,pressure=1014.0,temperature=17.0,wind_direction="NW",wind_speed=147.52,precipitation=0.0,cumulative_precipitation=0.0,pm=18.0 353483
pm,city=Beijing humidity=21.0,pressure=1015.0,temperature=16.0,wind_direction="NW",wind_speed=153.33,precipitation=0.0,cumulative_precipitation=0.0,pm=19.0 353484
pm,city=Beijing humidity=24.0,pressure=1016.0,temperature=15.0,wind_direction="NW",wind_speed=156.46,precipitation=0.0,cumulative_precipitation=0.0,pm=15.0 353485
pm,city=Beijing humidity=28.0,pressure=1017.0,temperature=14.0,wind_direction="NW",wind_speed=161.38,precipitation=0.0,cumulative_precipitation=0.0,pm=19.0 353486
pm,city=Beijing humidity=30.0,pressure=1017.0,temperature=14.0,wind_direction="NW",wind_speed=166.3,precipitation=0.0,cumulative_precipitation=0.0,pm=27.0 353487
pm,city=Beijing humidity=30.0,pressure=1017.0,temperature=14.0,wind_direction="NW",wind_speed=171.22,precipitation=0.0,cumulative_precipitation=0.0,pm=21.0 353488
pm,city=Beijing humidity=30.0,pressure=1017.0,temperature=13.0,wind_direction="NW",wind_speed=174.35,precipitation=0.0,cumulative_precipitation=0.0,pm=24.0 353489
pm,city=Beijing humidity=32.0,pressure=1017.0,temperature=12.0,wind_direction="NW",wind_speed=178.37,precipitation=0.0,cumulative_precipitation=0.0,pm=32.0 353490
pm,city=Beijing humidity=30.0,pressure=1017.0,temperature=12.0,wind_direction="NW",wind_speed=182.39,precipitation=0.0,cumulative_precipitation=0.0,pm=40.0 353491
pm,city=Beijing humidity=30.0,pressure=1017.0,temperature=12.0,wind_direction="NW",wind_speed=187.31,precipitation=0.0,cumulative_precipitation=0.0,pm=36.0 353492
pm,city=Beijing humidity=32.0,pressure=1016.0,temperature=11.0,wind_direction="NW",wind_speed=191.33,precipitation=0.0,cumulative_precipitation=0.0,pm=20.0 353493
pm,city=Beijing humidity=30.0,pressure=1017.0,temperature=12.0,wind_direction="NW",wind_speed=196.25,precipitation=0.0,cumulative_precipitation=0.0,pm=32.0 353494
pm,city=Beijing humidity=24.0,pressure=1017.0,temperature=14.0,wind_direction="NW",wind_speed=201.17,precipitation=0.0,cumulative_precipitation=0.0,pm=28.0 353495
pm,city=Beijing humidity=21.0,pressure=1017.0,temperature=16.0,wind_direction="NW",wind_speed=206.09,precipitation=0.0,cumulative_precipitation=0.0,pm=21.0 353496
pm,city=Beijing humidity=16.0,pressure=1017.0,temperature=18.0,wind_direction="NW",wind_speed=211.9,precipitation=0.0,cumulative_precipitation=0.0,pm=20.0 353497
pm,city=Beijing humidity=15.0,pressure=1017.0,temperature=19.0,wind_direction="NW",wind_speed=216.82,precipitation=0.0,cumulative_precipitation=0.0,pm=19.0 353498
pm,city=Beijing humidity=13.0,pressure=1016.0,temperature=21.0,wind_direction="NW",wind_speed=221.74,precipitation=0.0,cumulative_precipitation=0.0,pm=19.0 353499
pm,city=Beijing humidity=10.0,pressure=1015.0,temperature=22.0,wind_direction="NW",wind_speed=227.55,precipitation=0.0,cumulative_precipitation=0.0,pm=16.0 353500
pm,city=Beijing humidity=11.0,pressure=1014.0,temperature=23.0,wind_direction="NW",wind_speed=234.7,precipitation=0.0,cumulative_precipitation=0.0,pm=20.0 353501
pm,city=Beijing humidity=12.0,pressure=1012.0,temperature=24.0,wind_direction="NW",wind_speed=241.85,precipitation=0.0,cumulative_precipitation=0.0,pm=15.0 353502
pm,city=Beijing humidity=12.0,pressure=1011.0,temperature=25.0,wind_direction="NW",wind_speed=249.9,precipitation=0.0,cumulative_precipitation=0.0,pm=20.0 353503
pm,city=Beijing humidity=11.0,pressure=1010.0,temperature=25.0,wind_direction="NW",wind_speed=257.95,precipitation=0.0,cumulative_precipitation=0.0,pm=20.0 353504
pm,city=Beijing humidity=11.0,pressure=1010.0,temperature=25.0,wind_direction="NW",wind_speed=266.0,precipitation=0.0,cumulative_precipitation=0.0,pm=23.0 353505
